ANO,MES,DIA,LATITUD,LONGITUD,PROFUNDIDAD,COLOR,Ml,SIZE,Mw,DEPARTAMENTO,MUNICIPIO,X,Y
2001,7,4,6.395,-73.607,117.7,1,2.5,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1052434.146,1198630.237
2005,10,9,5.999,-73.648,117.7,1,2.4,2,,SANTANDER,VELEZ,1047933.369,1154832.084
2005,8,16,5.866,-73.646,117.7,1,2.2,2,,SANTANDER,PUENTE_NACIONAL,1048166.256,1140123.748
2006,6,22,5.962,-73.751,117.7,1,2.2,2,,SANTANDER,GUAVATA,1036531.585,1150732.425
2001,10,21,5.859,-73.825,117.7,1,2.1,2,,SANTANDER,JESUS_MARIA,1028342.956,1139337.544
2006,5,31,6.415,-73.487,117.7,1,2.1,2,,SANTANDER,CHIMA,1065708.444,1200855.824
2004,3,7,6.557,-73.449,117.7,1,2,2,,SANTANDER,HATO,1069893.216,1216565.467
2010,4,21,6.584,-73.454,117.7,1,1.8,2,,SANTANDER,EL_CARMEN,1069336.465,1219550.879
2010,5,9,6.864,-73.31,117.7,1,1.6,2,,SANTANDER,BETULIA,1085214.665,1250541.146
2009,4,8,6.587,-73.456,117.7,1,1.5,2,,SANTANDER,EL_CARMEN,1069114.851,1219882.393
2010,10,19,6.822,-73.265,117.7,1,1.5,2,,SANTANDER,ZAPATOCA,1090196.878,1245904.052
2010,8,25,6.367,-73.418,117.7,1,1.4,2,,SANTANDER,CHIMA,1073349.252,1195556.499
2003,9,6,6.603,-73.483,117.6,1,2.6,2,,SANTANDER,EL_CARMEN,1066126.546,1221648.294
2003,11,7,7.477,-73.109,117.6,1,2.6,2,,SANTANDER,EL_PLAYON,1107290.922,1318384.199
2001,11,26,6.38,-73.414,117.6,1,2.2,2,,SANTANDER,CHIMA,1073790,1196994.819
2002,8,20,6.222,-73.46,117.6,1,2.1,2,,SANTANDER,GUADALUPE,1068720.96,1179514.476
2010,11,30,5.853,-73.719,117.6,1,1.9,2,,SANTANDER,PUENTE_NACIONAL,1040082.625,1138680.396
2009,12,6,7.326,-73.27,117.6,1,1.7,2,,SANTANDER,RIONEGRO,1089547.4,1301647.063
2010,12,5,6.566,-73.521,117.5,1,2.9,2,,SANTANDER,EL_CARMEN,1061928.465,1217551.422
2001,5,27,6.624,-73.533,117.5,1,2.8,2,,SANTANDER,EL_CARMEN,1060594.225,1223964.472
2006,9,26,6.567,-73.497,117.5,1,2.5,2,,SANTANDER,EL_CARMEN,1064582.827,1217665.028
2001,10,28,6.877,-73.341,117.5,1,2.1,2,,SANTANDER,BETULIA,1081785.7,1251973.576
2005,8,5,6.933,-73.354,117.5,1,2,2,,SANTANDER,BETULIA,1080339.32,1258164.992
2010,3,31,6.875,-73.237,117.5,1,2,2,,SANTANDER,BETULIA,1093282.086,1251771.307
2007,8,28,6.45,-73.134,117.5,1,1.9,2,,SANTANDER,VALLE_DE_SAN_JOSE,1104757.668,1204785.361
2010,2,24,6.836,-73.315,117.5,1,1.9,2,,SANTANDER,ZAPATOCA,1084666.875,1247443.441
2007,10,7,6.522,-73.473,117.5,1,1.8,2,,SANTANDER,SIMACOTA,1067243.305,1212691.351
2010,10,27,6.06,-73.571,117.5,1,1.3,2,,SANTANDER,GUEPSA,1056452.684,1161585.463
2007,4,13,6.313,-73.461,117.4,1,2.9,2,,SANTANDER,CONTRATACION,1068598.465,1189578.484
2003,9,24,6.026,-73.597,117.4,1,2.8,2,,SANTANDER,GUEPSA,1053577.548,1157822.736
2008,5,11,6.607,-73.436,117.4,1,2.8,2,,SANTANDER,EL_CARMEN,1071324.014,1222097.126
2003,10,16,7.435,-73.312,117.4,1,2.6,2,,SANTANDER,EL_PLAYON,1084888.604,1313694.723
2008,2,23,6.349,-73.55,117.4,1,2.3,2,,SANTANDER,CONTRATACION,1058745.809,1193549.043
2005,1,3,6.595,-73.423,117.4,1,2.2,2,,SANTANDER,HATO,1072763.508,1220771.83
2001,7,8,6.596,-73.413,117.4,1,2.1,2,,SANTANDER,HATO,1073869.352,1220883.889
2003,1,7,6.923,-73.368,117.4,1,2.1,2,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1078793.64,1257056.658
2003,9,29,5.788,-73.96,117.4,1,2,2,,SANTANDER,FLORIAN,1013393.796,1131480.941
2006,10,9,6.672,-73.248,117.4,1,2,2,,SANTANDER,BARICHARA,1092104.47,1229316.932
2010,2,3,6.273,-73.565,117.4,1,2,2,,SANTANDER,EL_GUACAMAYO,1057094.321,1185142.298
2010,9,1,6.828,-73.118,117.4,1,1.7,2,,SANTANDER,LOS_SANTOS,1106446.967,1246597.532
2010,9,5,7.244,-73.48,117.4,1,1.7,2,,SANTANDER,SABANA_DE_TORRES,1066369.249,1292541.681
2009,1,16,5.956,-73.647,117.4,1,1.6,2,,SANTANDER,BARBOSA,1048047.81,1150076.781
2006,11,6,6.898,-73.354,117.3,1,3,10,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1080345.203,1254293.986
2002,4,15,5.83,-73.732,117.3,1,2.6,2,,SANTANDER,JESUS_MARIA,1038644.444,1136135.952
2010,9,4,5.906,-73.649,117.3,1,2.6,2,,SANTANDER,PUENTE_NACIONAL,1047830.621,1144547.096
2003,4,29,6.907,-73.293,117.3,1,2.4,2,,SANTANDER,BETULIA,1087086.06,1255300.053
2004,7,13,6.579,-73.476,117.3,1,2.4,2,,SANTANDER,EL_CARMEN,1066903.916,1218994.918
2002,8,4,5.902,-73.667,117.3,1,2.3,2,,SANTANDER,PUENTE_NACIONAL,1045837.633,1144103.235
2001,1,11,6.248,-73.616,117.3,1,2.2,2,,SANTANDER,LA_PAZ,1051452.805,1182372.255
2003,11,21,6.12,-73.735,117.3,1,2.1,2,,SANTANDER,BOLIVAR,1038292.236,1168206.657
2003,11,2,6.131,-73.578,117.3,1,2,2,,SANTANDER,SAN_BENITO,1055670.449,1169436.779
2008,12,19,6.899,-73.24,117.3,1,1.7,2,,SANTANDER,BETULIA,1092945.814,1254425.198
2010,8,14,6.061,-73.621,117.3,1,1.3,2,,SANTANDER,CHIPATA,1050917.111,1161691.145
2009,2,3,6.542,-73.536,117.3,1,1.2,2,,SANTANDER,EL_CARMEN,1060272.276,1214895.331
2008,10,20,6.571,-73.434,117.3,1,1.1,2,,SANTANDER,HATO,1071550.336,1218115.924
2006,5,8,6.562,-73.518,117.2,1,3.8,10,,SANTANDER,EL_CARMEN,1062260.769,1217109.411
2005,3,14,6.57,-73.537,117.2,1,2.9,2,,SANTANDER,EL_CARMEN,1060158.333,1217991.864
2006,2,19,6.912,-73.306,117.2,1,2.5,2,,SANTANDER,BETULIA,1085648.259,1255850.714
2004,6,13,6.291,-73.437,117.2,1,2.4,2,,SANTANDER,CONTRATACION,1071257.282,1187148.584
2009,9,10,6.525,-73.487,117.2,1,2.1,2,,SANTANDER,SIMACOTA,1065694.321,1213021.304
2010,10,29,6.564,-73.441,117.2,1,1.6,2,,SANTANDER,HATO,1070777.09,1217340.758
2005,6,4,6.886,-73.325,117.1,1,2.8,2,,SANTANDER,BETULIA,1083552.731,1252971.733
2001,11,18,6.367,-73.594,117.1,1,2.7,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1053875.361,1195534.967
2001,7,17,6.917,-73.31,117.1,1,2.5,2,,SANTANDER,BETULIA,1085205.248,1256403.006
2002,9,17,5.981,-73.626,117.1,1,2.1,2,,SANTANDER,BARBOSA,1050370.875,1152843.406
2005,8,3,7.343,-73.189,117.1,1,2.1,2,,SANTANDER,RIONEGRO,1098488.742,1303544.251
2008,1,24,6.281,-73.457,117.1,1,2.1,2,,SANTANDER,CONTRATACION,1069045.305,1186039.965
2009,9,6,6.584,-73.327,117.1,1,2.1,2,,SANTANDER,HATO,1083382.952,1219570.184
2004,3,7,6.802,-73.764,117.1,1,2,2,,SANTANDER,EL_CARMEN,1035035.654,1243627.834
2010,12,11,6.533,-73.448,117.1,1,1.9,2,,SANTANDER,SIMACOTA,1070007.146,1213911.292
2009,9,28,6.569,-73.553,117.1,1,1.7,2,,SANTANDER,EL_CARMEN,1058388.814,1217879.389
2009,4,27,6.656,-73.486,117.1,1,1.6,2,,SANTANDER,EL_CARMEN,1065787.774,1227509.488
2008,8,26,6.093,-73.604,117.1,1,1.5,2,,SANTANDER,CHIPATA,1052796.071,1165231.686
2010,6,9,6.842,-73.318,117.1,1,1.4,2,,SANTANDER,ZAPATOCA,1084334.186,1248106.521
2009,5,22,6.504,-73.528,117.1,1,1.1,2,,SANTANDER,EL_CARMEN,1061161.722,1210693.69
2003,4,6,6.563,-73.512,117,1,3.6,10,,SANTANDER,EL_CARMEN,1062924.272,1217220.75
2002,8,12,6.574,-73.515,117,1,3.1,10,,SANTANDER,EL_CARMEN,1062591.093,1218436.924
2004,4,5,6.044,-73.693,117,1,2.6,2,,SANTANDER,BOLIVAR,1042947.428,1159804.938
2004,1,15,6.699,-73.467,117,1,2.5,2,,SANTANDER,EL_CARMEN,1067882.988,1232267.695
2004,2,10,5.991,-73.649,117,1,2,2,,SANTANDER,VELEZ,1047823.339,1153947.274
2003,9,6,6.536,-73.395,117,1,1.7,2,,SANTANDER,HATO,1075869.175,1214250.718
2008,9,2,6.357,-73.606,117,1,1.7,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1052548.624,1194427.813
2010,6,24,6.333,-73.561,117,1,1.7,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1057530.42,1191778.324
2009,11,17,5.739,-73.871,117,1,1.5,2,,SANTANDER,ALBANIA,1023253.429,1126064.976
2010,11,11,5.983,-73.694,117,1,1.5,2,,SANTANDER,VELEZ,1042841.445,1153058.871
2009,5,31,5.888,-73.717,117,1,1.2,2,,SANTANDER,PUENTE_NACIONAL,1040301.634,1142551.157
2005,10,5,6.574,-73.483,116.9,1,3.2,10,,SANTANDER,EL_CARMEN,1066130.363,1218441.013
2000,4,26,6.423,-73.632,116.9,1,2.9,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1049665.481,1201724.366
2004,8,13,6.867,-73.339,116.9,1,2.9,2,,SANTANDER,BETULIA,1082008.479,1250867.913
2005,12,27,6.638,-73.51,116.9,1,2.8,2,,SANTANDER,EL_CARMEN,1063136.041,1225515.656
2008,1,8,6.022,-73.606,116.9,1,2.5,2,,SANTANDER,CHIPATA,1052581.482,1157379.502
2003,10,24,6.383,-73.534,116.9,1,2.4,2,,SANTANDER,CONTRATACION,1060512.26,1197311.066
2004,4,11,6.309,-73.582,116.9,1,2.4,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1055209.23,1189121.831
2002,4,17,6.415,-73.589,116.9,1,2.3,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1054423.553,1200843.956
2003,11,11,6.342,-73.694,116.9,1,2.1,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1042812.93,1192760.901
2010,6,14,5.934,-73.657,116.9,1,2.1,2,,SANTANDER,BARBOSA,1046942.361,1147642.943
2003,7,8,6.879,-73.25,116.9,1,1.9,2,,SANTANDER,BETULIA,1091844.3,1252211.215
2009,6,1,6.909,-73.37,116.9,1,1.9,2,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1078574.89,1255507.931
2009,9,12,5.916,-73.753,116.9,1,1.9,2,,SANTANDER,GUAVATA,1036313.11,1145645.201
2010,7,23,6.585,-73.503,116.9,1,1.9,2,,SANTANDER,EL_CARMEN,1063916.92,1219654.981
2010,6,3,6.032,-73.701,116.9,1,1.8,2,,SANTANDER,BOLIVAR,1042062.654,1158477.239
2002,1,17,5.878,-73.669,116.9,1,1.7,2,,SANTANDER,PUENTE_NACIONAL,1045618.094,1141448.917
2010,11,7,6.84,-73.47,116.9,1,1.5,2,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1067531.78,1247861.455
2006,2,27,5.918,-73.685,116.8,1,2.7,2,,SANTANDER,PUENTE_NACIONAL,1043843.062,1145871.234
2005,3,3,6.563,-73.436,116.8,1,2.4,2,,SANTANDER,HATO,1071330.26,1217230.866
2006,7,31,6.659,-73.379,116.8,1,2.4,2,,SANTANDER,GALAN,1077619.934,1227856.717
2002,1,1,6.044,-73.661,116.8,1,2.2,2,,SANTANDER,CHIPATA,1046490.202,1159807.545
2008,4,6,6.367,-73.488,116.8,1,2.1,2,,SANTANDER,CONTRATACION,1065603.884,1195547.141
2009,2,4,7.42,-73.246,116.8,1,2,2,,SANTANDER,EL_PLAYON,1092178.413,1312048.778
2010,3,31,6.583,-73.422,116.8,1,2,2,,SANTANDER,HATO,1072875.848,1219444.81
2010,5,29,6.576,-73.376,116.8,1,1.7,2,,SANTANDER,HATO,1077964.639,1218677.528
2009,10,2,5.917,-73.744,116.8,1,1.6,2,,SANTANDER,GUAVATA,1037309.673,1145756.379
2009,11,9,7.41,-73.354,116.8,1,1.5,2,,SANTANDER,EL_PLAYON,1080256.181,1310921.863
2010,12,18,6.33,-73.543,116.8,1,1.4,2,,SANTANDER,CONTRATACION,1059522.524,1191448.557
2009,12,27,6.05,-73.677,116.8,1,1.2,2,,SANTANDER,VELEZ,1044718.325,1160469.758
2009,12,28,6.766,-72.959,116.8,1,1,2,,SANTANDER,CEPITA,1124041.417,1239777.498
2009,12,22,6.565,-73.494,116.7,1,2.9,2,,SANTANDER,EL_CARMEN,1064914.896,1217444.222
2005,5,6,6.373,-73.582,116.7,1,2.6,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1055202.472,1196199.783
2002,11,13,6.853,-73.312,116.7,1,2.5,2,,SANTANDER,ZAPATOCA,1084995.524,1249324.182
2001,11,19,6.803,-73.476,116.7,1,2.1,2,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1066873.625,1243768.53
2004,5,19,6.795,-73.538,116.7,1,2.1,2,,SANTANDER,EL_CARMEN,1060020.476,1242875.682
2007,3,9,6.541,-73.399,116.7,1,2.1,2,,SANTANDER,HATO,1075425.979,1214803.108
2005,2,15,6.51,-73.542,116.7,1,2,2,,SANTANDER,EL_CARMEN,1059612.383,1211355.597
2003,11,15,6.554,-73.507,116.7,1,1.9,2,,SANTANDER,EL_CARMEN,1063478.425,1216226.019
2010,4,17,5.898,-73.645,116.7,1,1.9,2,,SANTANDER,PUENTE_NACIONAL,1048274.267,1143662.717
2010,3,8,6.565,-73.478,116.7,1,1.4,2,,SANTANDER,EL_CARMEN,1066684.567,1217446.31
2006,7,17,7.159,-73.401,116.6,1,3.8,10,,SANTANDER,LEBRIJA,1075108.536,1283152.87
2004,6,26,6.109,-73.73,116.6,1,2.8,2,,SANTANDER,BOLIVAR,1038846.499,1166990.522
2005,8,12,6.625,-73.512,116.6,1,2.8,2,,SANTANDER,EL_CARMEN,1062916.503,1224077.662
2003,11,29,6.84,-73.235,116.6,1,2.7,2,,SANTANDER,ZAPATOCA,1093509.961,1247900.591
2003,12,11,6.277,-73.564,116.6,1,2.6,2,,SANTANDER,EL_GUACAMAYO,1057204.553,1185584.778
2010,2,12,6.812,-73.543,116.6,1,2.2,2,,SANTANDER,EL_CARMEN,1059465.64,1244755.197
2006,9,4,6.165,-73.793,116.6,1,2.1,2,,SANTANDER,LANDAZURI,1031869.276,1173179.437
2010,8,23,6.852,-73.293,116.6,1,2.1,2,,SANTANDER,ZAPATOCA,1087096.033,1249216.969
2009,12,26,5.944,-73.763,116.6,1,2,2,,SANTANDER,GUAVATA,1035203.99,1148741.052
2009,4,19,6.309,-73.522,116.6,1,1.5,2,,SANTANDER,CONTRATACION,1061848.746,1189128.52
2010,9,10,5.937,-73.644,116.6,1,1.4,2,,SANTANDER,BARBOSA,1048381.646,1147975.823
2002,12,18,6.411,-73.593,116.5,1,2.7,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1053981.43,1200401.164
2009,11,27,6.59,-73.468,116.5,1,2.7,2,,SANTANDER,EL_CARMEN,1067787.246,1220212.547
2002,10,27,6.05,-73.671,116.5,1,2.4,2,,SANTANDER,CHIPATA,1045382.588,1160470.25
2007,3,27,6.562,-73.41,116.5,1,2.4,2,,SANTANDER,HATO,1074206.167,1217124.022
2002,11,13,6.077,-73.68,116.5,1,2.2,2,,SANTANDER,CHIPATA,1044384.006,1163455.454
2010,12,8,6.38,-73.591,116.5,1,2.2,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1054205.943,1196972.987
2008,2,6,6.221,-73.522,116.5,1,2,2,,SANTANDER,EL_GUACAMAYO,1061859.038,1179396.273
2010,4,16,7.188,-73.296,116.5,1,1.9,2,,SANTANDER,LEBRIJA,1086702.472,1286378.739
2008,11,13,6.927,-72.844,116.5,1,1.8,2,,SANTANDER,GUACA,1136712.013,1257617.466
2002,7,29,6.556,-73.473,116.4,1,3.3,10,,SANTANDER,EL_CARMEN,1067238.789,1216451.61
2003,4,13,6.516,-73.484,116.4,1,2.6,2,,SANTANDER,SIMACOTA,1066027.331,1212026.334
2000,6,29,6.253,-73.835,116.4,1,2.5,2,,SANTANDER,LANDAZURI,1027216.039,1182909.005
2002,6,8,6.497,-73.402,116.4,1,2.1,2,,SANTANDER,SIMACOTA,1075100.655,1209936.381
2010,5,2,5.869,-73.652,116.4,1,1.7,2,,SANTANDER,PUENTE_NACIONAL,1047501.518,1140455.01
2010,3,19,6.62,-73.385,116.4,1,1.4,2,,SANTANDER,GALAN,1076962.445,1223542.454
2010,6,12,6.891,-73.282,116.4,1,1,2,,SANTANDER,BETULIA,1088304.857,1253532.438
2002,8,28,6.385,-73.599,116.3,1,3.8,10,,SANTANDER,SANTA_HELENA_DEL_OPON,1053320.288,1197525.124
2010,4,11,6.611,-73.495,116.3,1,2.8,2,,SANTANDER,EL_CARMEN,1064798.36,1222531.493
2003,12,17,6.179,-73.613,116.3,1,2.2,2,,SANTANDER,LA_PAZ,1051791.509,1174741.702
2010,7,30,6.389,-73.473,116.3,1,2.2,2,,SANTANDER,CONTRATACION,1067260.747,1197982.151
2003,8,1,6.595,-73.399,116.3,1,1.9,2,,SANTANDER,HATO,1075417.892,1220775.375
2005,1,26,6.017,-73.665,116.3,1,1.9,2,,SANTANDER,VELEZ,1046049.612,1156821.266
2010,5,1,5.828,-73.675,116.3,1,1.9,2,,SANTANDER,PUENTE_NACIONAL,1044957.583,1135918.957
2009,11,12,6.856,-73.359,116.3,1,1.8,2,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1079799.516,1249647.956
2010,7,30,6.587,-73.494,116.3,1,1.8,2,,SANTANDER,EL_CARMEN,1064912.059,1219877.325
2009,7,11,6.261,-73.422,116.3,1,1.7,2,,SANTANDER,GUADALUPE,1072921.402,1183832.767
2009,4,24,6.17,-73.642,116.2,1,3.8,10,,SANTANDER,LA_PAZ,1048582.468,1173743.667
2001,6,15,6.142,-73.665,116.2,1,2.9,2,,SANTANDER,LA_PAZ,1046039.076,1170645.096
2001,12,17,5.872,-73.747,116.2,1,2.5,2,,SANTANDER,JESUS_MARIA,1036980.41,1140779.682
2003,11,15,5.96,-73.777,116.2,1,2.3,2,,SANTANDER,GUAVATA,1033652.798,1150509.612
2006,2,28,6.591,-73.483,116.2,1,2.3,2,,SANTANDER,EL_CARMEN,1066128.127,1220321.143
2002,8,9,6.057,-73.653,116.2,1,2.2,2,,SANTANDER,CHIPATA,1047374.775,1161245.908
2008,6,20,6.904,-72.965,116.2,1,2.2,2,,SANTANDER,PIEDECUESTA,1123342.709,1255040.374
2003,11,9,6.365,-73.737,116.2,1,2.1,2,,SANTANDER,SANTA_HELENA_DEL_OPON,1038053.344,1195301.173
2007,9,3,6.563,-73.463,116.2,1,1.9,2,,SANTANDER,EL_CARMEN,1068343.909,1217227.126
2009,11,26,6.207,-73.63,116.2,1,1.6,2,,SANTANDER,LA_PAZ,1049907.26,1177836.656
2009,1,28,6.066,-73.699,116.2,1,1.3,2,,SANTANDER,BOLIVAR,1042281.465,1162237.455
2010,10,15,6.537,-73.517,116.2,1,1.2,2,,SANTANDER,EL_CARMEN,1062374.458,1214344.658
2006,5,8,6.596,-73.526,116.1,1,2.8,2,,SANTANDER,EL_CARMEN,1061371.789,1220868.661
2000,4,17,6.571,-73.493,116.1,1,2.6,2,,SANTANDER,EL_CARMEN,1065024.726,1218107.924
2002,8,23,5.731,-73.855,116.1,1,2.6,2,,SANTANDER,ALBANIA,1025026.095,1125180.941
2001,4,18,5.807,-73.695,116.1,1,2.1,2,,SANTANDER,PUENTE_NACIONAL,1042744.06,1133595.044
2005,1,15,5.899,-73.673,116.1,1,1.9,2,,SANTANDER,PUENTE_NACIONAL,1045173.432,1143770.98
2009,4,18,7.468,-73.073,116.1,1,1.8,2,,SANTANDER,SURATA,1111267.572,1317397.604
2009,1,14,7.321,-73.266,116.1,1,1.7,2,,SANTANDER,RIONEGRO,1089990.125,1301094.836
2008,11,21,6.82,-73.521,116.1,1,1.5,2,,SANTANDER,SAN_VICENTE_DE_CHUCURI,1061896.677,1245642.712
2010,4,3,6.347,-73.523,116.1,1,1.4,2,,SANTANDER,CONTRATACION,1061733.605,1193330.973
2004,9,4,6.414,-73.599,116,1,3.4,10,,SANTANDER,SANTA_HELENA_DEL_OPON,1053317.304,1200732.321
2006,8,22,6.899,-73.343,116,1,3.2,10,,SANTANDER,BETULIA,1081560.886,1254406.443
2010,11,13,6.331,-73.563,116,1,3.2,10,,SANTANDER,SANTA_HELENA_DEL_OPON,1057309.333,1191556.918
2005,5,19,6.363,-73.581,116,1,3,10,,SANTANDER,SANTA_HELENA_DEL_OPON,1055314.179,1195093.958
2003,11,18,6.704,-73.338,116,1,2.9,2,,SANTANDER,GALAN,1082146.501,1232840.289
2001,1,15,6.9,-72.924,116,1,2.8,2,,SANTANDER,GUACA,1127876.045,1254608.691
2004,1,30,6.628,-73.408,116,1,2.8,2,,SANTANDER,EL_CARMEN,1074417.588,1224423.75
2004,3,4,7.129,-73.258,116,1,2.8,2,,SANTANDER,LEBRIJA,1090911.779,1279860.452
2010,8,10,7.39,-73.275,116,1,2.8,2,,SANTANDER,EL_PLAYON,1088982.548,1308724.748
